CAND_ID,CAND_NAME,CAND_PTY_AFFILIATION,CAND_ELECTION_YR,CAND_OFFICE_ST,CAND_OFFICE,CAND_OFFICE_DISTRICT,CAND_ICI,CAND_STATUS,CAND_PCC
H4MS04148,"ROBINSON, JOSEPH A JR",LIB,2014,MS,H,4,C,C,C00560334
H4MS04155,"JACKSON, ELI ""SARGE""",REF,2014,MS,H,4,C,N,
H4MT00050,"ROSENDALE, MATT",REP,2014,MT,H,0,O,C,C00548289
H4MT00068,"LEWIS, JOHN",DEM,2014,MT,H,0,O,C,C00548495
H4MT00076,"WHITE WOLF, SHAWN PAUL",IND,2014,MT,H,0,O,N,C00552281
H4MT00084,"TURIANO, DREW",REP,2014,MT,H,0,O,C,C00552695
H4MT01033,"STAPLETON, COREY",REP,2014,MT,H,0,O,C,C00542068
H4MT01041,"ZINKE, RYAN K",REP,2014,MT,H,0,O,C,C00550871
H4MT01058,"ARNTZEN, ELSIE",REP,2014,MT,H,0,O,C,C00555557
H4NC00014,"PURCELL, ROBIN",IND,2014,NC,H,0,C,N,C00545244
H4NC01046,"BUTTERFIELD, G K",DEM,2014,NC,H,1,I,C,C00401190
H4NC01087,"HEWLIN, RODWARD LORENZO JR",DEM,2014,NC,H,1,C,N,
H4NC01095,"RICH, ARTHUR JASON",REP,2014,NC,H,1,C,C,C00558072
H4NC01103,"SHYPULEFSKI, JOHN BRENT",REP,2014,NC,H,1,C,C,C00562165
H4NC02101,"BARNES, HOUSTON",DEM,2014,NC,H,2,C,C,C00550905
H4NC02119,"CRISCO, KEITH",DEM,2014,NC,H,2,C,C,C00553354
H4NC02127,"AIKEN, CLAYTON CLAY",DEM,2014,NC,H,2,C,C,C00556092
H4NC03034,"MALAGISI, MICHAEL P",REP,2014,NC,H,3,C,N,
H4NC03042,"THIGPEN, JASON RAY",DEM,2014,NC,H,3,C,C,C00541409
H4NC03059,"GRIFFIN, WILLIAM TAYLOR",REP,2014,NC,H,3,C,C,C00550053
H4NC03067,"NOVINEC, AL ""BIG AL""",REP,2014,NC,H,3,C,N,
H4NC04115,"WRIGHT, PAUL M",REP,2014,NC,H,4,C,N,C00560177
H4NC05138,"ROBINSON, VERNON LUCIUS III",REP,2012,NC,H,8,C,P,C00499715
H4NC05146,"FOXX, VIRGINIA ANN",REP,2014,NC,H,5,I,C,C00386748
H4NC05161,"SNYDER, JAMES E JR",REP,2004,NC,H,5,C,P,C00386946
H4NC05245,"BRANNON, JOSHUA ""JOSH"" ETHAN",DEM,2014,NC,H,5,C,C,C00560433
H4NC05252,"HOLLEMAN, MICHAEL W.",DEM,2014,NC,H,5,C,N,C00559708
H4NC05260,"HENLEY, GARDENIA M",DEM,2014,NC,H,5,C,C,C00562181
H4NC05278,"STINSON, WILLIAM CLINTON",DEM,2014,NC,H,5,C,N,
H4NC05286,"DOYLE, PHILIP",REP,2014,NC,H,5,C,N,
H4NC06011,"COBLE, JOHN HOWARD",REP,2014,NC,H,6,I,C,C00198796
H4NC06052,"WALKER, BRADLEY MARK",REP,2014,NC,H,6,O,C,C00543231
H4NC06060,"WEBB, DON",REP,2014,NC,H,6,O,C,C00546291
H4NC06078,"ADAMS, DANIELLE",DEM,2014,NC,H,6,O,C,C00546879
H4NC06086,"FJELD, LAURA",DEM,2014,NC,H,6,O,C,C00548099
H4NC06094,"COLLISON, DANIEL EUGENE",REP,2014,NC,H,6,O,C,C00550137
H4NC06102,"BERGER, PHILIP EDWARD JR",REP,2014,NC,H,6,O,C,C00552638
H4NC06110,"VONCANNON, BRUCE DOUGLAS",REP,2014,NC,H,6,O,C,C00553123
H4NC06128,"MATHENY, BRYAN ZACHARY",REP,2014,NC,H,6,O,C,C00555045
H4NC06136,"DAVIS, BRUCE EDWARD SR",DEM,2014,NC,H,6,O,C,C00556944
H4NC06144,"KOPF, KENNETH ALBERT",REP,2014,NC,H,6,O,C,C00561258
H4NC06151,"CAUSEY, JOHN MICHAEL",REP,2014,NC,H,6,O,C,C00559658
H4NC07068,"BARFIELD, JONATHAN JR",DEM,2014,NC,H,7,O,C,C00543074
H4NC07076,"WHITE, HAYWOOD EDWIN III",REP,2014,NC,H,7,O,C,C00554501
H4NC07084,"ANDRADE, CHRISTOPHER ALEN",REP,2014,NC,H,7,O,C,C00555680
H4NC07092,"MARTIN, WALTER, JR.",DEM,2014,NC,H,7,O,N,
H4NC07100,"CASTEEN, J WESLEY",LIB,2014,NC,H,7,O,C,C00562314
H4NC07118,"HARMATI, LOUIS",OTH,2014,NC,H,7,O,N,
H4NC09106,"MYRICK, SUE",REP,2012,NC,H,9,C,P,C00304667
H4NC09130,"ECKLES, SHAWN",UNK,2014,NC,H,9,C,N,C00542738
H4NC09148,"STEINBRRG, MICHAEL",REP,2014,NC,H,9,C,N,
H4NC10047,"MCHENRY, PATRICK TIMOTHY",REP,2014,NC,H,10,I,C,C00393629
H4NC10088,"FISCHER, ANNE HARRIET NOSWORTHY",DEM,2010,NC,H,10,C,N,C00467175
H4NC10096,"LYNCH, RICHARD JASON",REP,2014,NC,H,10,C,N,C00549907
H4NC10104,"MACQUEEN, TATE",DEM,2014,NC,H,10,C,C,C00554840
H4NC11052,"KEEVER, PATRICIA R",DEM,2012,NC,H,10,C,P,C00508069
H4NC11078,"RUEHL, KEITH GARY",DEM,2014,NC,H,11,C,C,C00556126
H4NC11086,"HILL, TOM",DEM,2014,NC,H,11,C,C,C00567826
H4NC12050,"BRANDON, MARCUS",DEM,2014,NC,H,12,O,C,C00544668
H4NC12068,"MOORE, RODNEY WAYNE",DEM,2014,NC,H,12,O,N,C00545228
H4NC12076,"BATTLE, GEORGE EDWARD III",DEM,2014,NC,H,12,O,C,
H4NC12084,"GRAHAM, MALCOLM",DEM,2014,NC,H,12,O,C,C00545756
H4NC12092,"OSBORNE, CURTIS C",DEM,2014,NC,H,12,O,C,C00546515
H4NC12100,"ADAMS, ALMA SHEALEY",DEM,2014,NC,H,12,I,C,C00546358
H4NC12118,"EARLE, BEVERLY MILLER",DEM,2014,NC,H,12,O,N,C00547562
H4NC12126,"MITCHELL, JAMES",DEM,2014,NC,H,12,O,C,C00557991
H4NC12134,"COAKLEY, VINCENT EDWARD",REP,2014,NC,H,12,O,C,C00558106
H4NC12142,"THREATT, ARCHIE LEON",REP,2014,NC,H,12,O,C,C00558908
H4NC12159,"PATEL, RAGIVE",DEM,2014,NC,H,12,O,N,
H4NC13025,"CORCORAN, THERESA L",DEM,2014,NC,H,13,C,N,C00553008
H4NC13033,"CLEARY, BRENDA LEWIS",DEM,2014,NC,H,13,C,C,C00553842
H4NC13041,"CONLON, VIRGINIA",DEM,2014,NC,H,13,C,C,C00559187
H4NC13058,"SANYAL, ARUNAVA ""RON""",DEM,2014,NC,H,13,C,C,C00561340
H4ND00046,"SINNER, GEORGE B",DEM,2014,ND,H,0,C,C,C00560441
H4ND01028,"SEAMAN, ROBERT J ""JACK""",LIB,2014,ND,H,0,C,C,C00564609
H4NE01064,"FORTENBERRY, JEFFREY",REP,2014,NE,H,1,I,C,C00395467
H4NE01163,"CRAWFORD, DENNIS P",DEM,2014,NE,H,1,C,C,C00550749
H4NE02054,"ASHFORD, BRAD",DEM,2014,NE,H,2,C,C,C00557181
H4NE02088,"FESTERSEN, PETE",DEM,2014,NE,H,2,C,C,C00550699
H4NE02096,"FREI, DANIEL EDWARD",REP,2014,NE,H,2,C,C,C00553297
H4NE02104,"SHAMBAUGH, ANDY",LIB,2014,NE,H,2,C,N,
H4NE02112,"AUPPENLE, MARK A",DEM,2014,NE,H,2,C,N,C00561134
H4NE02120,"MAXWELL, CHIP",OTH,2014,NE,H,2,C,N,C00565598
H4NE03060,"BREWER, TOM",REP,2014,NE,H,3,C,C,C00554576
H4NH01219,"INNIS, DANIEL E",REP,2014,NH,H,1,C,C,C00551044
H4NH01227,"JABOUR, EVERETT",REP,2014,NH,H,1,C,N,
H4NH01235,"KELLY, BRENDAN",REP,2014,NH,H,1,C,N,
H4NH02225,"O'BRIEN, WILLIAM L",REP,2014,NH,H,2,C,C,C00543447
H4NH02233,"LAMBERT, GARY",REP,2014,NH,H,2,C,C,C00548917
H4NH02241,"GARCIA, MARILINDA",REP,2014,NH,H,2,C,C,C00552364
H4NH02258,"LAWRENCE, JAMES",REP,2014,NH,H,2,C,N,C00565119
H4NH02266,"LITTLE, MIKE",REP,2014,NH,H,2,C,N,
H4NH02274,"CHABOT, BRIAN H.",IND,2014,NH,H,2,C,N,
H4NJ00011,"HILL, MAURICE B JR",REP,2014,NJ,H,3,O,C,C00555359
H4NJ01076,"HARRIS, MATTHEW JOSEPH",DEM,2014,NJ,H,1,O,N,C00542241
H4NJ01084,"NORCROSS, DONALD W",DEM,2014,NJ,H,1,I,C,C00558320
H4NJ01092,"COBB, GARY WILBERT",REP,2014,NJ,H,1,O,C,C00560144
H4NJ01100,"BROOMELL, FRANK CRAIG JR",DEM,2014,NJ,H,1,O,C,C00562843
H4NJ01118,"GUSTAFSON, CLAIRE H",REP,2014,NJ,H,1,O,N,C00563692
H4NJ01126,"MCMANUS, GERARD",REP,2014,NJ,H,1,O,N,
H4NJ01134,"MINOR, FRANK WAYNE",DEM,2014,NJ,H,1,O,N,
H4NJ01142,"TOMASZEWSKI, SCOT JOHN",IND,2014,NJ,H,1,O,C,C00566000
H4NJ01159,"BERMAN, MIKE",OTH,2014,NJ,H,1,O,N,
H4NJ01167,"LETTON, DONALD E.",OTH,2014,NJ,H,1,O,N,
H4NJ02140,"HUGHES, WILLIAM J JR",DEM,2014,NJ,H,2,C,C,C00551309
H4NJ02157,"COLE, DAVID HAGERTY",DEM,2014,NJ,H,2,C,C,C00557108
H4NJ02165,"OLABISI, BAYODE",IND,2014,NJ,H,2,C,N,
H4NJ02173,"SPANO, ALEXANDER",OTH,2014,NJ,H,2,C,N,
H4NJ03106,"BELGARD, AIMEE",DEM,2014,NJ,H,3,O,C,C00550103
H4NJ03122,"ISOLA, CHRIS",REP,2014,NJ,H,3,O,C,C00554717
H4NJ03130,"MACARTHUR, THOMAS",REP,2014,NJ,H,3,O,C,C00557520
H4NJ03148,"FANOUS, JACK",DEM,2014,NJ,H,3,O,C,C00557678
H4NJ03155,"TODD, BRUCE",DEM,2014,NJ,H,3,O,N,
H4NJ03163,"FREDERICK, JOHN LAVERGNE",OTH,2014,NJ,H,3,O,N,
H4NJ04112,"GANDOLFO, ANGELA MARIE",DEM,2014,NJ,H,4,C,N,C00550681
H4NJ04120,"SCOLAVINO, RUBEN M",DEM,2014,NJ,H,4,C,C,C00560631
H4NJ04138,"NEUMAN, SCOTT",OTH,2014,NJ,H,4,C,N,
H4NJ05135,"CHO, ROY",DEM,2014,NJ,H,5,C,C,C00544007
H4NJ05143,"MAGUIRE, ANDY",DEM,2014,NJ,H,5,C,C,C00544619
H4NJ06109,"WILKINSON, ANTHONY E",REP,2014,NJ,H,6,C,C,C00561043
H4NJ06117,"GOIKHMAN, DORIT",LIB,2014,NJ,H,6,C,N,
H4NJ07099,"KOVACH, JANICE",DEM,2014,NJ,H,7,C,C,C00554980
H4NJ08071,"TISCORNIA, JUDE ANTHONY",REP,2014,NJ,H,8,C,N,
H4NJ08097,"THORNE, ROBERT",OTH,2014,NJ,H,8,C,N,
H4NJ09095,"WILDES, MICHAEL",DEM,2014,NJ,H,9,C,C,C00404335
H4NJ09111,"PAUL, DIERDRE ",REP,2014,NJ,H,9,C,C,C00568782
H4NJ09129,"MONTILLA, NESTOR",OTH,2014,NJ,H,9,C,C,C00569988
H4NJ10085,"FRASER, AARON WALTER",DEM,2014,NJ,H,10,C,N,C00549683
H4NJ10093,"VAUGHN, CURTIS ALPHONZO, III",DEM,2014,NJ,H,10,C,N,
H4NJ10101,"DENTLEY, YOLANDA",REP,2014,NJ,H,10,C,N,
H4NJ10119,"ANGEL, DARK",OTH,2014,NJ,H,10,C,N,
H4NJ10127,"FRANKLIN, GWENDOLYN A.",OTH,2014,NJ,H,10,C,N,
H4NJ11091,"DUNEC, MARK S",DEM,2014,NJ,H,11,C,C,C00540351
H4NJ11109,"VAN GLAHN, RICHARD EDWARD",REP,2014,NJ,H,11,C,C,C00557710
H4NJ11117,"BROGOWSKI, LEE ANNE",DEM,2014,NJ,H,11,C,N,
H4NJ11125,"MURPHY, BRIAN",DEM,2014,NJ,H,11,C,N,
H4NJ12081,"SPADEA, BILL",REP,2004,NJ,H,12,C,P,C00393926
H4NJ12123,"ECK, ALIETA DR",REP,2014,NJ,H,12,O,C,C00554378
H4NJ12131,"GREENSTEIN, LINDA",DEM,2014,NJ,H,12,O,C,C00558171
H4NJ12149,"COLEMAN, BONNIE WATSON",DEM,2014,NJ,H,12,O,C,C00558437
H4NJ12156,"ZWICKER, ANDREW",DEM,2014,NJ,H,12,O,C,C00560482
H4NJ12164,"CANNON, ALLEN J",OTH,2014,NJ,H,12,O,N,
H4NJ12172,"DEZARN, DON",OTH,2014,NJ,H,12,O,N,
H4NJ13022,"SAXTON, H. J",REP,2008,NJ,H,3,,P,C00197699
H4NM01108,"MCENTEE, MICHAEL E",REP,2014,NM,H,1,C,C,C00551259
H4NM01116,"FRESE, MICHAEL HARRY",REP,2014,NM,H,1,C,C,C00553396
H4NM01124,"PRIEM, RICHARD G",REP,2014,NM,H,1,C,C,C00553420
H4NM02064,"ENDEAN-SINGH, LESLIE",DEM,2014,NM,H,2,C,C,C00546374
H4NM02072,"LARA, ROXANNE",DEM,2014,NM,H,2,C,C,C00548883
H4NM02080,"MCGRANN, JACK A",REP,2014,NM,H,2,C,N,
H4NM03070,"BLANCH, ROBERT J JR",DEM,2014,NM,H,3,C,C,C00561589
H4NM03088,"HOOK, THOMAS F",DEM,2014,NM,H,3,C,N,
H4NV01146,"PADILLA, JOSE",REP,2014,NV,H,1,C,C,C00557090
H4NV01153,"TEIJEIRO, ANNETTE",REP,2014,NV,H,1,C,C,C00559492
H4NV01161,"WELSH, DARREN JENNINGS",DEM,2014,NV,H,1,C,N,
H4NV01179,"CHARLES, RICHARD ""RICARDO CARLOS""",LIB,2014,NV,H,1,C,N,
H4NV01187,"BAKARI, KAMAU AKIL",IAP,2014,NV,H,1,C,N,
H4NV02128,"DEMPSEY, BRIAN",DEM,2014,NV,H,2,C,N,C00552166
H4NV02136,"ALM, VANCE STEVEN",DEM,2014,NV,H,2,C,N,C00564740
H4NV02144,"LEE, ED",DEM,2014,NV,H,2,C,N,
H4NV02151,"SPEES, KRISTEN",DEM,2014,NV,H,2,C,C,C00565408
H4NV03043,"PHILLIPS, SHANNA S",DEM,2010,NV,H,3,C,N,C00463604
H4NV03084,"KOHN, ERIN BILBRAY",DEM,2014,NV,H,3,C,C,C00546390
H4NV03092,"KASSELA, FRANK",DEM,2014,NV,H,3,C,C,C00550897
H4NV03100,"CAMPBELL, ZACHARY S",DEM,2014,NV,H,3,C,N,
H4NV03118,"KIMMICK, RANDY JAMES",LIB,2014,NV,H,3,C,N,
H4NV03126,"GOOSSEN, DAVID SCOTT",IND,2014,NV,H,3,C,N,
H4NV03134,"STJOHN, STEVEN",IND,2014,NV,H,3,C,N,
H4NV03142,"BUDETICH, MARK J. JR",DEM,2014,NV,H,4,C,N,
H4NV04017,"HARDY, CRESENT",REP,2014,NV,H,4,C,C,C00550608
H4NV04025,"INNIS, NIGER",REP,2014,NV,H,4,C,C,C00554485
H4NV04033,"MONROE, MIKE",REP,2014,NV,H,4,C,N,
H4NV04041,"POLIAK, CARLO ""MAZUNGA""",REP,2014,NV,H,4,C,N,
H4NV04058,"BROWN, STEVE",LIB,2014,NV,H,4,C,N,
H4NY01105,"STROM, JASON",GRE,2014,NY,H,1,C,N,
H4NY02061,"STEVENSON, WILLIAM D.",GRE,2014,NY,H,2,C,N,
H4NY03077,"LALLY, GRANT M",REP,2014,NY,H,3,C,C,C00557900
H4NY04059,"GARNER, JAMES A",REP,2004,NY,H,4,C,P,C00480368
H4NY04067,"ABRAHAMS, KEVAN",DEM,2014,NY,H,4,O,C,C00555292
H4NY04075,"RICE, KATHLEEN",DEM,2014,NY,H,4,O,C,C00555813
H4NY04083,"SILVERSTEIN, DAVID A",REP,2014,NY,H,4,O,N,C00556035
H4NY04091,"BLAKEMAN, BRUCE",REP,2014,NY,H,4,O,C,C00558189
H4NY04109,"VISTA, MICHAEL",REP,2014,NY,H,4,O,N,
H4NY04117,"RINES, CAPRICE",CON,2014,NY,H,4,O,N,C00559690
H4NY04125,"KYRILLIDIS, PAUL",IND,2014,NY,H,4,C,N,C00570135
H4NY05080,"SEMPLE, BERNADETTE",DEM,2014,NY,H,5,C,N,
H4NY05098,"LAWRENCE, NATHAN MARTIN",IND,2014,NY,H,5,C,N,C00561126
H4NY05106,"STEINHARDT, ALLEN FRANK",IND,2014,NY,H,5,C,N,C00564732
H4NY06021,"HAMILTON, IAN",DEM,2014,NY,H,6,C,N,C00558098
H4NY07011,"ACKERMAN, GARY L.",DEM,2014,NY,H,5,C,N,C00165241
H4NY07102,"KURZON, JEFFREY MEAD",DEM,2014,NY,H,7,C,C,C00541482
H4NY07110,"FERNANDEZ, JOSE LUIS",REP,2014,NY,H,7,C,C,C00552562
H4NY09090,"AZUMAH, JOEL",NNE,2014,NY,H,9,C,N,
H4NY10098,"SLOAN, SAM",DEM,2014,NY,H,15,C,N,C00562637
H4NY10106,"ROSS, BRADY",CRV,2014,NY,H,10,C,N,
H4NY10114,"DILGER, MICHAEL J",OTH,2014,NY,H,10,C,N,
H4NY11138,"CLARKE, YVETTE D",DEM,2014,NY,H,9,I,C,C00415331
H4NY11179,"SALGADO, ERICK J",DEM,2014,NY,H,11,C,C,C00559872
H4NY12052,"DI IORIO, NICHOLAS S",REP,2014,NY,H,12,C,C,C00556290
H4NY13050,"WALROND, MICHAEL A",DEM,2014,NY,H,13,C,C,C00552356
H4NY13068,"SCHAEFFER, KENNETH D.",OTH,2014,NY,H,13,C,N,
H4NY13076,"RIVERA, DANIEL VILA",GRE,2014,NY,H,13,C,N,C00564955
H4NY13084,"GARCIA, YOLANDA",DEM,2014,NY,H,13,C,N,C00563189
H4NY14090,"PERRI, ELIZABETH",CRV,2014,NY,H,14,C,N,
H4NY15071,"POWELL IV, ADAM CLAYTON",DEM,2014,NY,H,13,C,C,C00542761
H4NY15113,"PALMA, ANNABEL",DEM,2014,NY,H,15,C,N,C00556928
H4NY15121,"RAMIREZ, EDUARDO",CRV,2014,NY,H,15,C,N,
H4NY15139,"EDSTROM, WILLIAM",GRE,2014,NY,H,15,C,N,
H4NY17135,"DAY, CHRIS",REP,2014,NY,H,17,C,C,C00557512
H4NY18091,"BARNETT, ANDRE N",REP,2014,NY,H,18,C,N,C00554279
H4NY18109,"SMITH, SCOTT A",NNE,2014,NY,H,18,C,C,C00565465
H4NY19107,"JALIMAN, MICHAEL",DEM,2004,NY,H,0,C,P,C00404327
H4NY19115,"ELDRIDGE, SEAN",DEM,2014,NY,H,19,C,C,C00541227
H4NY20121,"FISCHER, JAMES M",REP,2014,NY,H,20,C,C,C00554345
H4NY21079,"STEFANIK, ELISE M.",REP,2014,NY,H,21,O,C,C00547893
H4NY21087,"GILBERT, JOSEPH MARK",REP,2014,NY,H,21,O,N,C00548032
H4NY21095,"RING, MICHAEL F",REP,2014,NY,H,21,O,N,C00553651
H4NY21103,"WOOLF, AARON",DEM,2014,NY,H,21,O,C,C00557611
H4NY21111,"FUNICIELLO, MATTHEW J",GRE,2014,NY,H,21,O,C,C00563551
H4NY22044,"VASQUEZ, MICHAEL",REP,2014,NY,H,22,C,N,C00552612
H4NY22051,"TENNEY, CLAUDIA",REP,2014,NY,H,22,C,C,C00561183
H4NY23067,"ROBERTSON, MARTHA",DEM,2014,NY,H,23,C,C,C00543785
H4NY24057,"ROSSI, JANE",REP,2014,NY,H,24,C,P,C00554246
H4NY24065,"BURMAN, JANET BERL",REP,2014,NY,H,24,C,C,C00556043
H4NY24073,"KATKO, JOHN M",REP,2014,NY,H,24,C,C,C00556365
H4NY24081,"LESCH, JASON",REP,2014,NY,H,24,C,N,
H4NY24099,"GUY, FREDERICK ESQ",REP,2014,NY,H,24,C,N,C00557306
H4NY24107,"LEMONDES, JOHN",REP,2014,NY,H,24,C,C,C00557488
H4NY25047,"DEAN, TIMOTHY MICHAEL",IND,2014,NY,H,25,C,C,C00559013
H4NY26052,"WEPPNER, KATHLEEN",REP,2014,NY,H,26,C,C,C00560573
H4NY27076,"HIGGINS, BRIAN",DEM,2014,NY,H,26,I,C,C00401034
H4NY27100,"THOMAS, MARK W",DEM,2004,NY,H,27,C,P,C00402586
H4NY27118,"O'DONNELL, JAMES D.",DEM,2014,NY,H,27,C,N,C00560458
H4NY29098,"ASSINI, MARK W",REP,2014,NY,H,25,C,C,C00555219
H4NY29106,"KOLB, BRIAN M",REP,2004,NY,H,29,C,P,C00393561
H4OH00028,"LUCHANSKY, JOHN",DEM,2014,OH,H,13,C,N,
H4OH01067,"PRUES, JAMES LAWRENCE",DEM,2014,OH,H,1,C,N,C00545889
H4OH02131,"RICHARDS, RONNY HARRISON",DEM,2014,OH,H,2,C,C,C00544239
H4OH02149,"SHEIL, JOHN ARTHUR",DEM,2014,OH,H,2,C,N,C00545335
H4OH02156,"TYSZKIEWICZ, MAREK",DEM,2014,OH,H,2,C,C,C00554220
H4OH02164,"SMITH, WILLIAM R.",DEM,2014,OH,H,2,C,N,
H4OH03063,"MILLER, SELINA R.",DEM,2014,OH,H,3,C,N,
H4OH03089,"VENNON, ERIC T",REP,2014,OH,H,3,C,C,C00559351
H4OH04046,"GARRETT, JANET PATRICIA",DEM,2014,OH,H,4,C,C,C00560847
H4OH05043,"FRY, ROBERT L",DEM,2014,OH,H,5,C,C,C00554832
H4OH06074,"GARRISON, JENNIFER D",DEM,2014,OH,H,6,C,C,C00547166
H4OH06082,"HOWARD, GREGORY D",DEM,2014,OH,H,6,C,N,C00557199
H4OH06090,"LAMBERT, DENNIS G.",GRE,2014,OH,H,6,C,N,
H4OH07031,"FISHER, ROBERT",DEM,2014,OH,H,7,C,N,
H4OH07049,"PHILLIP, DANIEL GEORGE",IND,2014,OH,H,7,C,N,C00558387
H4OH08047,"HOUNSHELL, ANDREW J",DEM,2014,OH,H,8,C,C,C00541581
H4OH08054,"GURR, ERIC ROBERT",REP,2014,OH,H,8,C,C,C00549881
H4OH08062,"WINTEREGG, J D",REP,2014,OH,H,8,C,C,C00551465
H4OH08070,"POETTER, THOMAS ",DEM,2014,OH,H,8,C,C,C00550954
H4OH08088,"GUYETTE, MATTHEW JOHN",DEM,2014,OH,H,8,C,C,C00556514
H4OH08096,"CROW, ROBERT EDWARD",DEM,2014,OH,H,8,C,N,
H4OH09078,"QUINONES, ISSAC II",DEM,2014,OH,H,16,C,N,C00547935
H4OH09086,"HOFFMAN, CORY",DEM,2014,OH,H,9,C,N,C00556456
H4OH09094,"HORROCKS, ROBERT C., JR.",REP,2014,OH,H,9,C,N,
H4OH09102,"MAY, RICHARD ANDREW",REP,2014,OH,H,9,C,N,
H4OH09110,"NAZARIO, NOEL JAIME",IND,2014,OH,H,9,C,N,C00563494
H4OH09128,"SKALSKY, GEORGE A.",UNK,2014,OH,H,9,C,N,
H4OH10142,"GOTTESMAN, RUSSELL L",DEM,2014,OH,H,10,C,N,C00546671
H4OH10159,"CONNER, BILL",DEM,2014,OH,H,10,C,N,
H4OH10167,"KLEPINGER, ROBERT P",DEM,2014,OH,H,10,C,N,C00565622
H4OH11066,"ZETZER, MARK",REP,2014,OH,H,11,C,N,
H4OH12064,"HART, ROBERT M",GRE,2014,OH,H,12,C,C,C00550178
H4OH12072,"TIBBS, DAVID ARTHUR",DEM,2014,OH,H,12,C,N,C00552844
H4OH13104,"PASTORIUS, DAVID ALLEN",UNK,2014,OH,H,13,C,N,
H4OH14094,"CAFARO, CAPRI",DEM,2006,OH,H,13,C,P,C00394973
H4OH14102,"WAGER, MICHAEL",DEM,2014,OH,H,14,C,C,C00538637
H4OH14110,"LYNCH, MATT",REP,2014,OH,H,14,C,C,C00556720
H4OH15067,"COPE, CHARLES S.",REP,2014,OH,H,15,C,N,
H4OH16099,"PATTON, DANIEL MANUEL",DEM,2014,OH,H,16,C,N,C00545525
H4OH16107,"DONENWIRTH, JAMES",DEM,2014,OH,H,16,C,N,C00561191
H4OH16115,"CROSSLAND, PETE",DEM,2014,OH,H,16,C,C,C00558981
H4OH19036,"LATOURETTE, STEVEN C",REP,2012,OH,H,14,C,P,C00284174
H4OK02089,"BOREN, DAVID DANIEL",DEM,2012,OK,H,2,C,P,C00410829
H4OK02147,"ROBERTSON, DARREL",REP,2014,OK,H,2,C,C,C00557686
H4OK02154,"HARRIS-TILL, JOSHUA",DEM,2014,OK,H,2,C,N,
H4OK02162,"DOUTHITT, JON",IND,2014,OK,H,2,C,N,
H4OK02170,"HARRIS-TILL, JOSHUA BERSHARD",DEM,2014,OK,H,2,C,N,C00562215
H4OK02188,"DOUTHITT, JON DAVID",IND,2014,OK,H,2,C,C,C00567461
H4OK03046,"HUBBARD, ROBERT S",REP,2014,OK,H,3,C,C,C00558676
H4OK04135,"SI, TAE HEE",DEM,2014,OK,H,4,C,C,C00546093
H4OK04143,"FLATT, ANNA",REP,2014,OK,H,4,C,N,
H4OK04150,"JOHNSON, DENNIS B.",IND,2014,OK,H,4,C,N,
H4OK05066,"SMITH, BERT",DEM,2014,OK,H,4,C,N,C00517250
H4OK05082,"RAINWATER, MARILYN",DEM,2014,OK,H,,C,N,C00553446
H4OK05090,"DAVENPORT, KEITH",DEM,2014,OK,H,5,O,N,C00554584
H4OK05108,"DOUGLAS, PATRICE",REP,2014,OK,H,5,O,C,C00555821
H4OK05116,"JOLLEY, JOSEPH CLARK",REP,2014,OK,H,5,O,C,C00556472
H4OK05124,"MCAFFREY, AL",DEM,2014,OK,H,5,O,C,C00557249
H4OK05132,"RUSSELL, STEVEN DANE",REP,2014,OK,H,5,O,C,C00558510
H4OK05140,"TURNER, MICHAEL JEFFREY",REP,2014,OK,H,5,O,C,C00561738
H4OK05157,"SPARKS, HARVEY",REP,2014,OK,H,5,O,C,C00559344
H4OK05165,"LEONARD, LEONA",DEM,2014,OK,H,5,O,N,
H4OK05173,"BOGGS, TOM",IND,2014,OK,H,5,O,N,
H4OK05181,"BUDDY, RAY",IND,2014,OK,H,5,O,N,
H4OK06056,"LUCAS, FRANK D.",REP,2014,OK,H,3,I,C,C00287912
H4OR01113,"YATES, WILLIAM JASON",REP,2014,OR,H,1,C,C,C00556225
H4OR02160,"LINTHICUM, DENNIS BRADLEY",REP,2014,OR,H,2,C,C,C00551457
H4OR02178,"CHRISTOFFERSON, AELEA",DEM,2014,OR,H,2,C,C,C00558304
H4OR02186,"NIEMEYER, BOB",REP,2014,OR,H,1,C,N,
H4OR02194,"SPERA, BARNEY",DEM,2014,OR,H,2,C,N,
H4OR02202,"DURBIN, SHARON",LIB,2014,OR,H,2,C,N,
H4OR02210,"RUMZIE, ROBERT",LIB,2014,OR,H,2,C,N,
H4OR03101,"BUCHAL, JAMES LAURENCE",REP,2014,OR,H,3,C,C,C00552174
H4OR03119,"KOPSICK, JOSEPH WILLIAM",IND,2014,OR,H,3,C,N,C00563700
H4OR03127,"LANGAN, JEFFREY J",LIB,2014,OR,H,3,C,N,
H4OR03135,"WALKER, DAVID",NNE,2014,OR,H,3,C,N,
H4OR04109,"CHESTER, DAVID L",LIB,2014,OR,H,4,C,N,
H4OR05213,"POLLOCK, BENJAMIN",REP,2014,OR,H,5,C,C,C00551614
H4OR05221,"PAGE, NATHAN DANIEL DAVIDSON",REP,2014,OR,H,5,C,N,C00555151
H4OR05239,"SMITH, TOOTIE",REP,2014,OR,H,5,C,C,C00556415
H4OR05247,"SANNES, MARVIN",IND,2014,OR,H,5,C,N,C00560227
